"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.688538175E1,6.735992432E-2,2.043251038E-1,9.786349182E0,9.788713727E0
2.689539875E1,6.556365967E-2,2.059716797E-1,9.789642334E0,9.792028388E0
2.690541575E1,6.661148071E-2,1.993853760E-1,9.786798248E0,9.789055704E0
2.691543275E1,7.065307617E-2,2.049238586E-1,9.786349182E0,9.788749458E0
2.692544875E1,6.406677246E-2,2.085163879E-1,9.787097626E0,9.789528261E0
2.693546675E1,6.900650024E-2,2.014810181E-1,9.790241089E0,9.792557229E0
2.694548275E1,7.065307617E-2,2.071691895E-1,9.780661011E0,9.783109973E0
2.695549975E1,6.256988525E-2,2.041754150E-1,9.778415680E0,9.780747201E0
2.696551575E1,6.451583862E-2,1.945953369E-1,9.789342957E0,9.791489425E0
2.697553275E1,6.900650024E-2,1.990859985E-1,9.780062256E0,9.782331770E0
2.698554875E1,7.035369873E-2,2.001338196E-1,9.790241089E0,9.792539189E0
2.699556475E1,6.376739502E-2,2.016307068E-1,9.789342957E0,9.791626869E0
2.700558175E1,7.110214233E-2,1.936972046E-1,9.784253540E0,9.786428943E0
2.701559875E1,6.212081909E-2,1.950444031E-1,9.788444824E0,9.790584936E0
2.702561575E1,5.942642212E-2,2.044747925E-1,9.803713074E0,9.806025264E0
2.703563275E1,7.065307617E-2,1.989363098E-1,9.788295135E0,9.790571443E0
2.704564975E1,5.837860107E-2,1.944456482E-1,9.797426147E0,9.799529391E0
2.705566675E1,6.496490479E-2,1.962419128E-1,9.792486420E0,9.794668019E0
2.706568375E1,6.421646118E-2,1.922003174E-1,9.789792023E0,9.791889121E0
2.707570075E1,6.376739502E-2,1.920506287E-1,9.781858521E0,9.783951443E0
2.708571775E1,6.541397095E-2,1.987866211E-1,9.794432373E0,9.796667832E0
2.709573475E1,6.765930176E-2,2.025288391E-1,9.789342957E0,9.791671524E0
2.710575175E1,6.631210327E-2,2.053729248E-1,9.796528015E0,9.798904861E0
2.711576975E1,7.170089722E-2,1.944456482E-1,9.801767120E0,9.803957814E0
2.712578675E1,7.035369873E-2,1.953437805E-1,9.788594513E0,9.790796258E0
2.713580475E1,6.676116943E-2,1.951940918E-1,9.790690155E0,9.792863294E0
2.714582175E1,7.200027466E-2,2.011816406E-1,9.790390778E0,9.792722281E0
2.715583975E1,6.930587769E-2,2.029779053E-1,9.780062256E0,9.782413867E0
2.716585575E1,7.424560547E-2,2.067201233E-1,9.788145447E0,9.790609629E0
2.717587275E1,7.080276489E-2,2.001338196E-1,9.795031128E0,9.797331339E0
2.718588875E1,7.873626709E-2,1.972897339E-1,9.788145447E0,9.790450139E0
2.719590575E1,7.005432129E-2,2.038760376E-1,9.786947937E0,9.789321885E0
2.720592175E1,6.062393188E-2,2.089654541E-1,9.780511322E0,9.782931235E0
2.721593875E1,6.451583862E-2,2.022294617E-1,9.802515564E0,9.804813636E0
2.722595475E1,6.256988525E-2,2.074685669E-1,9.799072723E0,9.801468484E0
2.723597175E1,6.032455444E-2,2.122586060E-1,9.785600739E0,9.788088403E0
2.724598875E1,6.301895142E-2,2.046244812E-1,9.794432373E0,9.796772330E0
2.725600675E1,6.855743408E-2,1.916015625E-1,9.794282684E0,9.796396510E0
2.726602375E1,7.005432129E-2,1.939965820E-1,9.786498871E0,9.788672149E0
2.727604075E1,6.765930176E-2,2.040257263E-1,9.784702606E0,9.787063368E0
2.728605775E1,6.661148071E-2,2.034269714E-1,9.799521790E0,9.801859361E0
2.729607475E1,6.795867920E-2,2.019300842E-1,9.796228638E0,9.798545283E0
2.730609175E1,6.945556641E-2,2.064207458E-1,9.794432373E0,9.796853531E0
2.731610875E1,6.361770630E-2,2.008822632E-1,9.793534241E0,9.795800826E0
2.732612675E1,6.556365967E-2,1.959425354E-1,9.788295135E0,9.790475664E0
2.733614375E1,6.436614990E-2,1.981878662E-1,9.791887665E0,9.794104628E0
2.734616075E1,6.017486572E-2,1.987866211E-1,9.793683929E0,9.795885976E0
2.735617675E1,6.346801758E-2,2.022294617E-1,9.792636108E0,9.794929652E0
2.736619375E1,6.721023560E-2,2.013313293E-1,9.795031128E0,9.797330571E0
2.737621075E1,6.750961304E-2,1.978884888E-1,9.785151672E0,9.787385282E0
2.738622775E1,6.451583862E-2,1.938468933E-1,9.783355408E0,9.785488335E0
2.739624575E1,6.780899048E-2,1.983375549E-1,9.799821167E0,9.802062576E0
2.740626275E1,6.930587769E-2,2.035766602E-1,9.803862762E0,9.806221078E0
2.741627975E1,6.242019653E-2,2.001338196E-1,9.797725525E0,9.799968127E0
2.742629675E1,6.436614990E-2,1.984872437E-1,9.794881439E0,9.797103786E0
2.743631375E1,7.050338745E-2,1.902543640E-1,9.790540466E0,9.792642650E0
2.744633075E1,7.484436035E-2,1.990859985E-1,9.791139221E0,9.793449043E0
2.745634775E1,7.619155884E-2,2.061213684E-1,9.789792023E0,9.792258116E0
2.746636375E1,6.765930176E-2,2.050735474E-1,9.789043579E0,9.791425184E0
2.747638075E1,7.379653931E-2,1.924996948E-1,9.785750427E0,9.787921817E0
2.748639675E1,7.035369873E-2,1.984872437E-1,9.791139221E0,9.793403600E0
2.749641375E1,6.197113037E-2,2.025288391E-1,9.795779572E0,9.798068981E0
2.750643075E1,6.511459351E-2,1.968406677E-1,9.802066498E0,9.804258962E0
2.751644675E1,5.867797852E-2,2.011816406E-1,9.796078949E0,9.798320261E0
2.752646375E1,6.556365967E-2,2.046244812E-1,9.795031128E0,9.797387640E0
2.753647975E1,6.885681152E-2,2.002835083E-1,9.793085175E0,9.795375030E0
2.754649575E1,7.155120850E-2,2.079176331E-1,9.796078949E0,9.798546428E0
2.755651275E1,6.571334839E-2,2.031275940E-1,9.805958405E0,9.808282179E0
2.756652975E1,6.197113037E-2,1.974394226E-1,9.796228638E0,9.798414069E0
2.757654775E1,6.885681152E-2,2.010319519E-1,9.796378326E0,9.798682739E0
2.758656375E1,7.035369873E-2,2.058219910E-1,9.791588287E0,9.794003958E0
2.759658075E1,6.481521606E-2,2.020797729E-1,9.789492645E0,9.791792660E0
2.760659375E1,7.304809570E-2,2.010319519E-1,9.800569611E0,9.802903374E0
2.761661075E1,6.466552734E-2,1.998344421E-1,9.796378326E0,9.798629687E0
2.762662675E1,6.047424316E-2,2.005828857E-1,9.795480194E0,9.797720289E0
2.763664375E1,6.661148071E-2,1.992356873E-1,9.789193268E0,9.791447124E0
2.764666075E1,6.586303711E-2,1.927990723E-1,9.787097626E0,9.789218016E0
2.765667875E1,5.987548828E-2,2.022294617E-1,9.789941711E0,9.792213261E0
2.766669575E1,5.493576050E-2,2.001338196E-1,9.784403229E0,9.786604009E0
2.767671275E1,7.005432129E-2,2.017803955E-1,9.790839844E0,9.793169445E0
2.768672975E1,7.035369873E-2,2.001338196E-1,9.789941711E0,9.792239882E0
2.769674675E1,7.289840698E-2,2.059716797E-1,9.792336731E0,9.794773972E0
2.770676375E1,6.990463257E-2,2.037263489E-1,9.785001984E0,9.787372216E0
2.771677975E1,6.511459351E-2,1.981878662E-1,9.790390778E0,9.792613028E0
2.772679675E1,6.421646118E-2,2.016307068E-1,9.792037354E0,9.794323572E0
2.773681275E1,6.646179199E-2,2.022294617E-1,9.788295135E0,9.790609561E0
2.774682975E1,6.930587769E-2,1.924996948E-1,9.784103851E0,9.786242773E0
2.775684575E1,6.840774536E-2,1.996847534E-1,9.789941711E0,9.792216926E0
2.776686175E1,6.765930176E-2,1.992356873E-1,9.787397003E0,9.789658459E0
2.777687975E1,6.256988525E-2,2.061213684E-1,9.787247314E0,9.789617511E0
2.778689575E1,6.646179199E-2,1.981878662E-1,9.795180817E0,9.797411027E0
2.779691275E1,6.331832886E-2,2.013313293E-1,9.789642334E0,9.791917103E0
2.780692975E1,5.837860107E-2,2.001338196E-1,9.787247314E0,9.789467381E0
2.781694675E1,5.912704468E-2,2.043251038E-1,9.781858521E0,9.784170934E0
2.782696275E1,7.244934082E-2,1.938468933E-1,9.794731750E0,9.796917658E0
2.783697875E1,6.855743408E-2,1.971400452E-1,9.786798248E0,9.789023663E0
2.784699575E1,6.646179199E-2,2.055226135E-1,9.790839844E0,9.793222226E0
2.785701275E1,6.152206421E-2,2.017803955E-1,9.791887665E0,9.794159705E0
2.786702875E1,6.706054688E-2,2.058219910E-1,9.791737976E0,9.794130508E0
2.787704575E1,6.960525513E-2,2.008822632E-1,9.795779572E0,9.798086343E0
2.788706175E1,7.379653931E-2,1.933978271E-1,9.792935486E0,9.795122974E0
2.789707875E1,6.780899048E-2,1.972897339E-1,9.792336731E0,9.794558691E0
2.790709475E1,6.721023560E-2,1.987866211E-1,9.784403229E0,9.786653150E0
2.791711175E1,6.706054688E-2,2.047741699E-1,9.784702606E0,9.787074878E0
2.792712875E1,7.259902954E-2,2.067201233E-1,9.803563385E0,9.806011364E0
2.793714475E1,7.155120850E-2,2.037263489E-1,9.797126770E0,9.799505954E0
2.794716175E1,6.930587769E-2,2.029779053E-1,9.797875214E0,9.800222550E0
2.795717875E1,7.214996338E-2,2.005828857E-1,9.790690155E0,9.793010407E0
2.796719475E1,7.469467163E-2,2.043251038E-1,9.787247314E0,9.789664858E0
2.797721275E1,7.185058594E-2,2.001338196E-1,9.788744202E0,9.791053523E0
2.798722975E1,7.110214233E-2,1.987866211E-1,9.798024902E0,9.800299160E0
2.799724675E1,7.065307617E-2,1.963916016E-1,9.788145447E0,9.790370412E0
2.800726275E1,6.376739502E-2,2.002835083E-1,9.798773346E0,9.801027438E0
2.801727975E1,7.214996338E-2,2.016307068E-1,9.789792023E0,9.792134007E0
2.802729575E1,6.795867920E-2,1.948947144E-1,9.791737976E0,9.793913157E0
2.803731175E1,6.481521606E-2,1.965412903E-1,9.795480194E0,9.797666137E0
2.804732775E1,6.541397095E-2,1.998344421E-1,9.791588287E0,9.793845720E0
2.805734275E1,6.765930176E-2,1.999841309E-1,9.792935486E0,9.795210915E0
2.806735875E1,6.750961304E-2,2.031275940E-1,9.799072723E0,9.801410338E0
2.807737475E1,6.975494385E-2,1.942959595E-1,9.792187042E0,9.794362855E0
2.808739175E1,6.631210327E-2,1.989363098E-1,9.785900116E0,9.788146609E0
2.809740775E1,6.780899048E-2,1.989363098E-1,9.793833618E0,9.796088539E0
2.810742475E1,6.780899048E-2,2.035766602E-1,9.786049805E0,9.788401928E0
2.811744175E1,6.601272583E-2,2.040257263E-1,9.791438599E0,9.793786500E0
2.812745775E1,6.152206421E-2,1.975891113E-1,9.793534241E0,9.795720461E0
2.813747475E1,6.197113037E-2,1.922003174E-1,9.790091400E0,9.792173967E0
2.814749175E1,6.391708374E-2,1.959425354E-1,9.791737976E0,9.793906854E0
2.815750775E1,6.107299805E-2,2.010319519E-1,9.793085175E0,9.795338738E0
2.816752475E1,6.586303711E-2,2.097138977E-1,9.787846069E0,9.790314016E0
2.817754175E1,6.990463257E-2,2.047741699E-1,9.797126770E0,9.799515910E0
2.818755775E1,6.331832886E-2,2.023791504E-1,9.789193268E0,9.791489742E0
2.819757475E1,6.735992432E-2,2.043251038E-1,9.787247314E0,9.789611642E0
2.820759175E1,6.541397095E-2,2.137554932E-1,9.793234863E0,9.795785802E0
2.821760875E1,6.481521606E-2,2.125579834E-1,9.784552917E0,9.787076055E0
2.822762575E1,7.214996338E-2,2.020797729E-1,9.782457275E0,9.784810279E0
2.823764275E1,6.586303711E-2,2.007325745E-1,9.790540466E0,9.792819519E0
2.824765875E1,6.646179199E-2,2.014810181E-1,9.788444824E0,9.790743784E0
2.825767675E1,6.541397095E-2,2.025288391E-1,9.789792023E0,9.792105226E0
2.826769275E1,6.721023560E-2,2.038760376E-1,9.793833618E0,9.796185972E0
2.827770875E1,6.391708374E-2,2.076182556E-1,9.794731750E0,9.797140440E0
2.828772575E1,6.661148071E-2,1.987866211E-1,9.795031128E0,9.797274519E0
2.829774175E1,6.706054688E-2,2.017803955E-1,9.797875214E0,9.800182200E0
2.830775875E1,6.466552734E-2,1.990859985E-1,9.782756653E0,9.784995891E0
2.831777575E1,6.915618896E-2,1.954934692E-1,9.782906342E0,9.785103820E0
2.832779175E1,7.125183105E-2,1.980381775E-1,9.784403229E0,9.786666567E0
2.833780875E1,6.167175293E-2,1.971400452E-1,9.789342957E0,9.791522002E0
2.834782575E1,6.122268677E-2,2.071691895E-1,9.783804474E0,9.786189109E0
2.835784175E1,6.780899048E-2,2.059716797E-1,9.784852295E0,9.787254816E0
2.836785875E1,7.125183105E-2,2.044747925E-1,9.777966614E0,9.780363892E0
2.837787475E1,6.556365967E-2,2.134561157E-1,9.788594513E0,9.791141131E0
2.838789175E1,6.212081909E-2,1.948947144E-1,9.787846069E0,9.789983331E0
2.839790875E1,5.897735596E-2,2.053729248E-1,9.782756653E0,9.785089887E0
2.840792575E1,6.646179199E-2,1.954934692E-1,9.791588287E0,9.793765162E0
2.841794275E1,6.586303711E-2,2.008822632E-1,9.799821167E0,9.802101128E0
2.842795875E1,6.271957397E-2,2.004331970E-1,9.792785797E0,9.795037564E0
2.843797575E1,6.002517700E-2,2.097138977E-1,9.790989532E0,9.793419166E0
2.844799175E1,6.825805664E-2,2.007325745E-1,9.788444824E0,9.790740769E0
2.845800875E1,6.137237549E-2,2.046244812E-1,9.793683929E0,9.796013610E0
2.846802575E1,6.900650024E-2,2.008822632E-1,9.789642334E0,9.791946314E0
2.847804275E1,6.990463257E-2,2.029779053E-1,9.788444824E0,9.790798679E0
2.848806075E1,7.035369873E-2,1.987866211E-1,9.795031128E0,9.797300677E0
2.849807775E1,7.080276489E-2,1.917512512E-1,9.792187042E0,9.794320224E0
2.850809375E1,6.706054688E-2,2.004331970E-1,9.787995758E0,9.790277399E0
2.851811075E1,6.526428223E-2,1.998344421E-1,9.791887665E0,9.794144030E0
2.852812775E1,6.436614990E-2,1.998344421E-1,9.797276459E0,9.799525642E0
2.853814475E1,6.750961304E-2,1.930984497E-1,9.795330505E0,9.797466217E0
2.854816175E1,6.361770630E-2,1.980381775E-1,9.785750427E0,9.787960858E0
2.855817875E1,6.631210327E-2,2.056723022E-1,9.785750427E0,9.788136177E0
2.856819575E1,5.807922363E-2,1.962419128E-1,9.785151672E0,9.787291624E0
2.857821375E1,6.795867920E-2,1.869612122E-1,9.789492645E0,9.791513628E0
2.858822975E1,7.484436035E-2,1.936972046E-1,9.781259766E0,9.783463747E0
2.859824675E1,7.349716187E-2,2.071691895E-1,9.778415680E0,9.780886162E0
2.860826388E1,7.155120850E-2,2.091151428E-1,9.780062256E0,9.782559299E0
2.861827987E1,7.349716187E-2,1.938468933E-1,9.792336731E0,9.794530979E0
2.862829688E1,6.735992432E-2,2.029779053E-1,9.795480194E0,9.797814533E0
2.863831388E1,6.601272583E-2,1.966909790E-1,9.786349182E0,9.788548173E0
2.864833088E1,6.361770630E-2,1.948947144E-1,9.790690155E0,9.792836406E0
2.865834787E1,6.406677246E-2,1.954934692E-1,9.779912567E0,9.782076061E0
2.866836487E1,6.571334839E-2,2.005828857E-1,9.781858521E0,9.784135519E0
2.867838188E1,6.466552734E-2,2.038760376E-1,9.787247314E0,9.789584111E0
2.868839988E1,6.721023560E-2,1.998344421E-1,9.780511322E0,9.782783486E0
2.869841688E1,6.376739502E-2,2.040257263E-1,9.788594513E0,9.790928215E0
2.870843287E1,6.571334839E-2,2.052232361E-1,9.779463501E0,9.781837311E0
2.871844988E1,7.050338745E-2,2.010319519E-1,9.796827393E0,9.799143408E0
2.872846688E1,7.005432129E-2,1.977388000E-1,9.798024902E0,9.800270416E0
2.873848287E1,6.032455444E-2,1.993853760E-1,9.784852295E0,9.787069429E0
2.874849888E1,6.496490479E-2,1.895059204E-1,9.778565369E0,9.780617240E0
2.875851588E1,6.391708374E-2,1.954934692E-1,9.782606964E0,9.784768884E0
2.876853188E1,6.795867920E-2,2.056723022E-1,9.797426147E0,9.799820335E0
2.877854888E1,6.765930176E-2,2.074685669E-1,9.787097626E0,9.789530169E0
2.878856588E1,6.915618896E-2,2.082170105E-1,9.785900116E0,9.788359310E0
2.879858388E1,6.526428223E-2,1.978884888E-1,9.794132996E0,9.796349341E0
2.880860087E1,6.975494385E-2,1.935475159E-1,9.790690155E0,9.792851480E0
2.881861787E1,7.095245361E-2,2.010319519E-1,9.779014435E0,9.781337915E0
2.882863488E1,6.152206421E-2,1.936972046E-1,9.794282684E0,9.796391013E0
2.883865087E1,6.945556641E-2,2.062710571E-1,9.788893890E0,9.791313263E0
2.884866787E1,6.451583862E-2,2.035766602E-1,9.782008209E0,9.784339035E0
2.885868488E1,6.750961304E-2,1.892065430E-1,9.792336731E0,9.794397139E0
2.886870087E1,6.825805664E-2,1.965412903E-1,9.785600739E0,9.787812292E0
2.887871787E1,6.212081909E-2,1.987866211E-1,9.782457275E0,9.784674009E0
2.888873388E1,6.017486572E-2,1.971400452E-1,9.792636108E0,9.794805111E0
2.889874987E1,6.780899048E-2,1.963916016E-1,9.792935486E0,9.795139261E0
2.890876588E1,6.526428223E-2,1.971400452E-1,9.785900116E0,9.788103223E0
2.891878288E1,6.706054688E-2,1.907034302E-1,9.783654785E0,9.785742990E0
2.892879987E1,7.005432129E-2,1.916015625E-1,9.784702606E0,9.786829101E0
2.893881688E1,7.214996338E-2,2.050735474E-1,9.792486420E0,9.794899237E0
2.894883388E1,6.810836792E-2,2.088157654E-1,9.785301361E0,9.787766114E0
2.895885088E1,6.855743408E-2,1.977388000E-1,9.799671478E0,9.801906031E0
2.896886688E1,7.140151978E-2,1.971400452E-1,9.793983307E0,9.796227406E0
2.897888388E1,7.274871826E-2,2.011816406E-1,9.789941711E0,9.792278853E0
2.898889987E1,6.870712280E-2,2.002835083E-1,9.795629883E0,9.797918093E0
2.899891688E1,6.406677246E-2,2.046244812E-1,9.785001984E0,9.787350998E0
2.900893288E1,6.780899048E-2,2.037263489E-1,9.784253540E0,9.786609210E0
2.901894987E1,6.406677246E-2,2.013313293E-1,9.797426147E0,9.799703974E0
2.902896687E1,7.065307617E-2,1.968406677E-1,9.793234863E0,9.795467686E0
2.903898388E1,7.125183105E-2,2.050735474E-1,9.791139221E0,9.793545795E0
2.904899987E1,6.511459351E-2,1.999841309E-1,9.789492645E0,9.791751621E0
2.905901687E1,6.242019653E-2,2.020797729E-1,9.794432373E0,9.796715675E0
2.906903288E1,6.301895142E-2,2.049238586E-1,9.783654785E0,9.786003583E0
2.907904887E1,7.454498291E-2,1.902543640E-1,9.789642334E0,9.791774645E0
2.908906488E1,6.780899048E-2,1.896556091E-1,9.796528015E0,9.798598291E0
2.909908087E1,6.406677246E-2,1.978884888E-1,9.797426147E0,9.799633846E0
2.910909688E1,6.676116943E-2,2.052232361E-1,9.787546692E0,9.789925632E0
2.911911287E1,6.436614990E-2,2.023791504E-1,9.780511322E0,9.782816672E0
2.912912888E1,6.212081909E-2,2.032772827E-1,9.781858521E0,9.784167658E0
2.913914487E1,6.212081909E-2,2.002835083E-1,9.785750427E0,9.787996930E0
2.914916188E1,5.867797852E-2,1.975891113E-1,9.783355408E0,9.785526434E0
2.915917988E1,6.421646118E-2,1.983375549E-1,9.788594513E0,9.790814270E0
2.916919788E1,6.526428223E-2,1.993853760E-1,9.785301361E0,9.787550086E0
2.917921488E1,6.137237549E-2,1.986369324E-1,9.780062256E0,9.782271767E0
2.918923188E1,6.421646118E-2,1.959425354E-1,9.785750427E0,9.787922591E0
2.919924887E1,7.454498291E-2,2.004331970E-1,9.792636108E0,9.794970769E0
2.920926587E1,6.271957397E-2,2.059716797E-1,9.782906342E0,9.785275395E0
2.921928387E1,7.589218140E-2,2.017803955E-1,9.797126770E0,9.799498349E0
2.922930088E1,7.155120850E-2,1.984872437E-1,9.790390778E0,9.792664006E0
2.923931788E1,6.810836792E-2,1.998344421E-1,9.782606964E0,9.784884852E0
2.924933487E1,7.125183105E-2,1.898052979E-1,9.786947937E0,9.789047594E0
2.925935288E1,6.376739502E-2,2.026785278E-1,9.789193268E0,9.791498849E0
2.926937088E1,6.451583862E-2,2.041754150E-1,9.786798248E0,9.789140404E0
2.927938888E1,7.095245361E-2,2.013313293E-1,9.783355408E0,9.785684012E0
2.928940587E1,6.556365967E-2,2.068698120E-1,9.789193268E0,9.791598365E0
2.929942288E1,6.960525513E-2,1.971400452E-1,9.793384552E0,9.795615860E0
2.930944087E1,5.792953491E-2,1.974394226E-1,9.783205719E0,9.785369298E0
2.931945788E1,6.571334839E-2,2.022294617E-1,9.792486420E0,9.794794805E0
2.932947488E1,7.993377686E-2,1.944456482E-1,9.793534241E0,9.795790496E0
2.933949288E1,7.125183105E-2,2.029779053E-1,9.798324280E0,9.800685463E0
2.934951088E1,7.334747314E-2,2.002835083E-1,9.794432373E0,9.796754506E0
2.935952888E1,6.780899048E-2,1.999841309E-1,9.789193268E0,9.791470602E0
2.936954688E1,6.870712280E-2,2.013313293E-1,9.791887665E0,9.794198232E0
2.937956488E1,6.810836792E-2,2.017803955E-1,9.795929260E0,9.798243932E0
2.938958087E1,6.945556641E-2,1.995350647E-1,9.789941711E0,9.792221251E0
2.939959788E1,6.616241455E-2,2.040257263E-1,9.784253540E0,9.786604176E0
2.940961488E1,6.152206421E-2,1.954934692E-1,9.782157898E0,9.784304564E0
2.941963188E1,6.271957397E-2,2.002835083E-1,9.781409454E0,9.783660774E0
2.942964887E1,6.271957397E-2,1.995350647E-1,9.792336731E0,9.794570263E0
2.943966587E1,6.735992432E-2,1.977388000E-1,9.810149689E0,9.812373561E0
2.944968188E1,6.571334839E-2,2.005828857E-1,9.789792023E0,9.792067176E0
2.945969887E1,7.364685059E-2,2.016307068E-1,9.790390778E0,9.792743762E0
2.946971587E1,7.110214233E-2,1.996847534E-1,9.791288910E0,9.793583003E0
2.947973288E1,6.541397095E-2,1.947450256E-1,9.786049805E0,9.788205933E0
2.948974887E1,7.050338745E-2,2.034269714E-1,9.794132996E0,9.796499089E0
2.949976587E1,6.616241455E-2,1.947450256E-1,9.794731750E0,9.796890994E0
2.950978288E1,6.286926270E-2,2.019300842E-1,9.787097626E0,9.789382424E0
2.951979888E1,6.586303711E-2,1.972897339E-1,9.791887665E0,9.794096447E0
2.952981587E1,6.062393188E-2,2.115101624E-1,9.789941711E0,9.792413927E0
2.953983288E1,6.885681152E-2,2.043251038E-1,9.790241089E0,9.792615105E0
2.954984888E1,7.035369873E-2,1.951940918E-1,9.790989532E0,9.793187755E0
2.955986488E1,6.062393188E-2,1.965412903E-1,9.774224396E0,9.776388202E0
2.956988188E1,6.975494385E-2,1.904040527E-1,9.781858521E0,9.783960117E0
2.957989888E1,6.586303711E-2,1.993853760E-1,9.783056030E0,9.785309283E0
2.958991488E1,7.334747314E-2,2.052232361E-1,9.776769104E0,9.779197848E0
2.959993088E1,6.556365967E-2,2.014810181E-1,9.780511322E0,9.782806086E0
2.960995238E1,6.421646118E-2,2.059716797E-1,9.785600739E0,9.787978847E0
2.961996838E1,6.960525513E-2,1.986369324E-1,9.792935486E0,9.795197137E0
2.962998438E1,6.451583862E-2,1.953437805E-1,9.791139221E0,9.793300196E0
2.963999938E1,6.915618896E-2,1.971400452E-1,9.788295135E0,9.790524421E0
2.965001537E1,6.361770630E-2,1.996847534E-1,9.776918793E0,9.779164703E0
2.966003138E1,6.975494385E-2,1.986369324E-1,9.789342957E0,9.791606503E0
2.967004737E1,6.721023560E-2,1.908531189E-1,9.789193268E0,9.791284235E0
2.968006438E1,7.005432129E-2,2.065704346E-1,9.800120544E0,9.802547712E0
2.969008038E1,7.708969116E-2,1.989363098E-1,9.780810699E0,9.783137350E0
2.970009737E1,6.945556641E-2,1.960922241E-1,9.783954163E0,9.786165505E0
2.971011437E1,6.706054688E-2,2.056723022E-1,9.778864746E0,9.781257278E0
2.972013038E1,6.735992432E-2,2.044747925E-1,9.782606964E0,9.784975540E0
2.973014737E1,6.795867920E-2,1.936972046E-1,9.779912567E0,9.782066592E0
2.974016338E1,6.810836792E-2,2.004331970E-1,9.780361633E0,9.782652293E0
2.975017937E1,5.927673340E-2,2.032772827E-1,9.781559143E0,9.783850707E0
2.976019438E1,6.586303711E-2,1.972897339E-1,9.787546692E0,9.789756454E0
2.977021037E1,6.586303711E-2,2.007325745E-1,9.788594513E0,9.790874018E0
2.978022638E1,6.735992432E-2,2.013313293E-1,9.790690155E0,9.792991646E0
2.979024138E1,6.451583862E-2,2.005828857E-1,9.790989532E0,9.793256446E0
2.980025737E1,6.032455444E-2,2.008822632E-1,9.775721283E0,9.777971126E0
2.981027238E1,6.092330933E-2,2.014810181E-1,9.789941711E0,9.792204295E0
2.982028837E1,6.227050781E-2,1.977388000E-1,9.789642334E0,9.791837176E0
2.983030538E1,6.795867920E-2,1.933978271E-1,9.788444824E0,9.790591054E0
2.984032137E1,6.556365967E-2,2.034269714E-1,9.782008209E0,9.784342887E0
2.985033738E1,6.047424316E-2,1.987866211E-1,9.785301361E0,9.787507138E0
2.986035438E1,6.765930176E-2,2.047741699E-1,9.784253540E0,9.786630042E0
2.987037037E1,6.990463257E-2,2.023791504E-1,9.790540466E0,9.792881425E0
2.988038638E1,6.556365967E-2,2.043251038E-1,9.790390778E0,9.792742155E0
2.989040338E1,7.050338745E-2,1.977388000E-1,9.795779572E0,9.798028821E0
2.990041938E1,6.421646118E-2,2.035766602E-1,9.789043579E0,9.791370762E0
2.991043437E1,6.601272583E-2,2.074685669E-1,9.784103851E0,9.786525893E0
2.992045038E1,7.529342651E-2,1.922003174E-1,9.789941711E0,9.792117686E0
2.993046637E1,7.304809570E-2,1.907034302E-1,9.791737976E0,9.793867286E0
2.994048238E1,6.990463257E-2,1.930984497E-1,9.793234863E0,9.795387831E0
2.995049938E1,7.200027466E-2,2.082170105E-1,9.782906342E0,9.785386801E0
2.996051538E1,5.987548828E-2,1.996847534E-1,9.786498871E0,9.788718978E0
2.997053138E1,5.867797852E-2,1.908531189E-1,9.786349182E0,9.788385890E0
2.998054837E1,6.556365967E-2,1.939965820E-1,9.790091400E0,9.792232784E0
2.999056438E1,7.170089722E-2,1.974394226E-1,9.796977081E0,9.799228708E0
3.000058138E1,6.451583862E-2,2.002835083E-1,9.780511322E0,9.782774530E0
3.001059738E1,6.197113037E-2,2.058219910E-1,9.801168365E0,9.803525103E0
3.002061338E1,6.391708374E-2,2.071691895E-1,9.780960388E0,9.783362948E0
3.003063037E1,6.780899048E-2,2.047741699E-1,9.790989532E0,9.793365435E0
3.004064737E1,6.182144165E-2,1.992356873E-1,9.792935486E0,9.795157078E0
3.005066438E1,7.125183105E-2,2.071691895E-1,9.786049805E0,9.788501759E0
3.006068037E1,6.526428223E-2,2.004331970E-1,9.787696381E0,9.789965952E0
3.007069638E1,6.421646118E-2,1.930984497E-1,9.786798248E0,9.788913664E0
3.008071338E1,6.062393188E-2,2.029779053E-1,9.785451050E0,9.787743741E0
3.009072937E1,6.765930176E-2,1.996847534E-1,9.797126770E0,9.799395121E0
3.010074638E1,6.436614990E-2,2.004331970E-1,9.784552917E0,9.786817269E0
3.011076237E1,6.691085815E-2,2.040257263E-1,9.789492645E0,9.791847109E0
3.012077937E1,6.541397095E-2,1.986369324E-1,9.781708832E0,9.783944158E0
3.013079638E1,7.080276489E-2,2.055226135E-1,9.796078949E0,9.798490463E0
3.014081338E1,7.589218140E-2,2.002835083E-1,9.790989532E0,9.793331871E0
3.015082937E1,6.631210327E-2,2.028282166E-1,9.785451050E0,9.787777522E0
3.016084638E1,7.948471069E-2,1.987866211E-1,9.779613190E0,9.781956250E0
3.017086338E1,6.945556641E-2,2.077679443E-1,9.786798248E0,9.789249795E0
3.018088038E1,7.005432129E-2,1.957928467E-1,9.794132996E0,9.796340316E0
3.019089638E1,6.960525513E-2,1.945953369E-1,9.781259766E0,9.783442893E0
